Date,Mean Absolute Error,Median Absolute Error,Mean Squared Error,Median Squared Error,R2Score
01.12.2015 00:10:00,0.11927289515733719,0.029308795928955078,0.3151026964187622,0.0010987405553350982,0.8853024108633922
08.12.2015 00:10:00,0.16517727077007294,0.026609182357788086,0.09993407130241394,0.0007913706807016752,0.985518611701138
15.12.2015 00:10:00,0.1376045048236847,0.18131279945373535,0.1134716272354126,0.04131746387434987,0.9639994915351697
22.12.2015 00:10:00,0.12871378660202026,0.05110883712768555,0.2885013520717621,0.004888533787834604,0.880723760130956
29.12.2015 00:10:00,0.13040068745613098,0.15742480754852295,0.0371420793235302,0.028055086794282147,0.9938504812356226
05.01.2016 00:10:00,0.07719050347805023,0.047989606857299805,0.025797834619879723,0.00306699091157725,0.9874830435716262
12.01.2016 00:10:00,0.1283494383096695,0.05580282211303711,0.04972803592681885,0.0034295602566203343,0.9675193146188605
19.01.2016 00:10:00,0.567155122756958,0.12001347541809082,1.5329439640045166,0.01466146795394252,0.8937545513532968
26.01.2016 00:10:00,0.11494399607181549,0.06256771087646484,0.07434841990470886,0.004704918887910026,0.9864698234016008
02.02.2016 00:10:00,0.13929754495620728,0.08132147789001465,0.396914005279541,0.00948277784448237,0.9700282146606539
09.02.2016 00:10:00,0.11716756224632263,0.03362011909484863,0.108683280646801,0.0012881051894737539,0.9749015485297169
16.02.2016 00:10:00,0.0619475319981575,0.05296742916107178,0.014059399254620075,0.0035207841430207054,0.9419725241531783
23.02.2016 00:10:00,0.13776563107967377,0.11842560768127441,0.05676065385341644,0.01416596108271051,0.9624903512391981
01.03.2016 00:10:00,0.10456666350364685,0.03564721345901489,0.039405155926942825,0.0019752336528782166,0.9933105801397252
08.03.2016 00:10:00,0.1325617879629135,0.12111270427703857,0.04543059691786766,0.014788152418105938,0.9959023481009308
15.03.2016 00:10:00,0.07831624895334244,0.04138827323913574,0.01872687228024006,0.0019779323262127946,0.9943952311935608
22.03.2016 00:10:00,0.09682992845773697,0.07897233963012695,0.054475877434015274,0.007974159093009803,0.9543870212861478
29.03.2016 00:10:00,0.1621522158384323,0.03911185264587402,0.15318675339221954,0.00250170048605014,0.9708888008236053
05.04.2016 00:10:00,0.5237159729003906,0.11356496810913086,1.265986442565918,0.015429311283241987,0.8675422924679541
12.04.2016 00:10:00,0.26115450263023376,0.01291203498840332,0.3342493772506714,0.00028599412746643793,0.9788037386497058
19.04.2016 00:10:00,0.1722436249256134,0.06259417533874512,0.1189473494887352,0.005799112505542325,0.985829182755527
26.04.2016 00:10:00,0.16329365968704224,0.07474911212921143,0.08772490173578262,0.005752783307030995,0.9680685259315095
03.05.2016 00:10:00,0.24006152153015137,0.04032778739929199,0.2629697024822235,0.0016731224314980864,0.9799197754309327
10.05.2016 00:10:00,2.713916540145874,0.26535987854003906,13.382099151611328,0.0818113282775812,0.0666833803481135
17.05.2016 00:10:00,0.23588722944259644,0.011128902435302734,0.25433671474456787,0.00012422791451172088,0.9746146823628161
24.05.2016 00:10:00,0.12585195899009705,0.023836612701416016,0.4550410807132721,0.000574709149532282,0.7980816222680028
31.05.2016 00:10:00,2.062088966369629,0.41077232360839844,8.749746322631836,0.17664382688963087,-0.007307545781367608
07.06.2016 00:10:00,3.8516502380371094,0.7255692481994629,25.78440284729004,0.5267907238708176,-0.19110274300523478
14.06.2016 00:10:00,1.146512508392334,0.009814739227294922,3.412562370300293,0.00011860049608003465,0.5186417571771271
21.06.2016 00:10:00,4.054251670837402,1.1358451843261719,26.850208282470703,1.2901913000860077,-1.1070046541425573
28.06.2016 00:10:00,2.7817344665527344,0.21895122528076172,15.30439567565918,0.04872043115847191,-0.5032654277920916
05.07.2016 00:10:00,2.460801839828491,0.25066232681274414,14.505083084106445,0.06809929982637186,-0.051607788185866754
12.07.2016 00:10:00,2.5514638423919678,0.2452554702758789,11.9324951171875,0.06920467448253476,-0.9973341529173234
19.07.2016 00:10:00,7.235019207000732,3.62307071685791,73.70760345458984,13.20769193239721,-2.0648842069565405
26.07.2016 00:10:00,5.03886604309082,3.3757667541503906,31.25767707824707,11.401405426575366,-5.107371359865747
02.08.2016 00:10:00,1.478654384613037,0.12696552276611328,4.593775272369385,0.017151432323771587,0.1646029104865162
09.08.2016 00:10:00,0.8515167832374573,0.026251792907714844,3.022951602935791,0.0007720527155470336,0.6276609175225809
16.08.2016 00:10:00,1.4602802991867065,0.3373560905456543,5.248747825622559,0.11510676408624931,0.604535537035316
23.08.2016 00:10:00,6.3702263832092285,2.626267433166504,59.80908966064453,6.8973793612185545,-1.8409053902665518
30.08.2016 00:10:00,3.069533109664917,0.08985757827758789,21.560523986816406,0.009425460859802115,0.1831340875832118
06.09.2016 00:10:00,2.752187967300415,0.06749391555786133,16.91319465637207,0.005332042581812857,0.19400925873257502
13.09.2016 00:10:00,6.88667106628418,3.3948421478271484,72.0085678100586,11.529121440347808,-1.7062745415573648
20.09.2016 00:10:00,0.3217402994632721,0.03590536117553711,0.7900809049606323,0.0020179863045086677,0.9241033886345773
27.09.2016 00:10:00,1.6328141689300537,0.1050419807434082,6.128579139709473,0.012713870365132607,0.5536195899285112
04.10.2016 00:10:00,0.15181367099285126,0.024870872497558594,0.33913642168045044,0.0006711618570989231,0.9344141093085285
11.10.2016 00:10:00,0.07764321565628052,0.024122953414916992,0.07213248312473297,0.000720158326771525,0.913739142871398
18.10.2016 00:10:00,0.16496221721172333,0.022251605987548828,0.348796546459198,0.000978707229023712,0.905610286092604
08.11.2016 00:10:00,0.08896127343177795,0.11279142647981644,0.018368449062108994,0.02357048271107065,0.9951922647196229
15.11.2016 00:10:00,0.07745786011219025,0.05079483985900879,0.03468328341841698,0.002636859359540722,0.9960210842591383
22.11.2016 00:10:00,0.17843618988990784,0.2609236240386963,0.31852325797080994,0.08493489335808135,0.9527646069574905
29.11.2016 00:10:00,0.18918631970882416,0.28781843185424805,0.17057926952838898,0.08738561418840618,0.9892016996321095
06.12.2016 00:10:00,0.24558480083942413,0.46718883514404297,0.259183406829834,0.23309053050797957,0.9799006912403145
13.12.2016 00:10:00,0.07214982062578201,0.04418349266052246,0.02103196643292904,0.0019986734151871133,0.9717071937359211
20.12.2016 00:10:00,0.1514434814453125,0.11137568950653076,0.062152668833732605,0.01832972969273783,0.9880510981191488
27.12.2016 00:10:00,0.05884750559926033,0.018799781799316406,0.020359845831990242,0.000582840851166111,0.9777695183214624
